230,-3.010526,53.375977,3,1,4,2,3,2016,42281255
231,-2.957067,53.451477000000004,3,1,4,1,1,2016,36975238
232,-3.18431,53.372519,3,1,1,1,1,2016,37832584
233,-2.9956509999999996,53.647110999999995,3,1,4,2,1,2016,24475072
234,-2.9833849999999997,53.403666,3,4,1,2,1,2016,619156828
235,-2.962734,53.453022,3,1,1,1,1,2016,38748621
236,-3.0026479999999998,53.649956,2,4,2,2,1,2016,23085553
237,-2.958,53.423342000000005,3,4,9,2,2,2016,279557893
238,-3.033935,53.36744399999999,3,4,1,2,1,2016,618089538
239,-2.9391700000000003,53.518730000000005,3,4,2,2,2,2016,138432922
240,-2.8987,53.385861,3,1,1,1,2,2016,4003062
241,-2.98552,53.427730000000004,3,1,1,1,1,2016,31418753
242,-3.001752,53.649846,3,4,2,2,1,2016,24475773
243,-2.859302,53.422251,3,1,1,1,1,2016,31510269
244,-2.886045,53.419403,2,4,2,2,1,2016,22972373
245,-2.8939369999999998,53.352996,2,4,1,2,1,2016,4288819
246,-2.873829,53.385056000000006,3,4,2,2,4,2016,4240930
247,-2.754575,53.435489000000004,2,4,2,2,1,2016,561545668
248,-2.907166,53.417735,3,4,2,2,3,2016,5098279
249,-2.719061,53.472733,2,4,2,2,1,2016,243931111
250,-2.9220509999999997,53.390769999999996,3,4,2,2,1,2016,4020344
251,-3.004696,53.354335,3,4,2,2,1,2016,154172752
252,-3.054402,53.395311,3,1,1,1,1,2016,154735916
253,-3.142137,53.391231999999995,3,6,2,2,1,2016,39232456
254,-2.9651259999999997,53.416408,3,4,1,1,1,2016,279574002
255,-2.724898,53.42799599999999,3,4,2,2,4,2016,153587535
256,-2.981378,53.455675,3,1,1,2,1,2016,34397037
257,-2.8429330000000004,53.347839,3,4,2,2,1,2016,41713146
258,-3.075069,53.41450699999999,3,1,4,1,1,2016,153353319
259,-3.037235,53.417269,2,4,2,2,4,2016,154615640
260,-3.108649,53.383161,3,4,5,2,1,2016,39227799
261,-2.899987,53.357778,3,4,5,2,2,2016,53257903
262,-2.95431,53.424558999999995,2,4,5,2,1,2016,13239048
263,-3.067389,53.402854000000005,3,4,5,2,1,2016,23748589
264,-3.057155,53.60623199999999,3,1,4,2,1,2016,4690353
265,-3.0200419999999997,53.389829000000006,3,1,5,2,1,2016,613657579
266,-3.000905,53.624945,3,1,1,1,1,2016,22571166
267,-2.888576,53.490981999999995,3,1,2,2,1,2016,550901974
268,-3.125997,53.388212,3,1,5,2,1,2016,47375546
269,-2.606489,53.458031000000005,3,6,2,2,2,2016,3128705
270,-2.914329,53.409365,3,1,1,1,1,2016,6263790
271,-3.048717,53.415488,3,4,4,2,3,2016,23920049
272,-2.998932,53.470164000000004,3,4,5,2,1,2016,553326372
273,-2.880145,53.468176,3,4,5,2,1,2016,38429229
274,-2.926764,53.3897,3,4,1,2,1,2016,218370068
275,-2.9493080000000003,53.39391,3,1,1,2,2,2016,554076268
276,-2.990714,53.45170600000001,3,1,1,1,1,2016,155419689
277,-2.980267,53.387781000000004,3,4,1,1,1,2016,4598762
278,-3.036681,53.400059999999996,3,4,1,2,1,2016,154656756
