,osm_id,Extra_cost,Number_of_accidents_total,Number_of_casualties_total,Average_severity,Scenario1,Scenario2,Scenario3,Scenario4,Scenario5
18561,23158343,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18562,474390275,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18563,38477847,0.027000000000000003,1,2,3.0,0.11699999999999999,0.29700000000000004,0.7170000000000001,0.597,0.837
18564,4047434,0.03,1,1,3.0,0.12,0.30000000000000004,0.72,0.6,0.84
18565,32060878,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18566,4330689,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18567,154470874,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18568,69732204,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18569,16110386,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18570,141255767,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18571,30515007,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18572,22796403,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18573,22878677,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18574,32686938,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18575,238807522,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18576,12336715,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18577,24942830,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18578,479860934,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18579,40652360,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18580,60419140,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18581,37872669,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18582,324028156,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18583,9379368,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18584,38562818,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18585,31827810,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18586,154655040,0.03,1,1,3.0,0.12,0.30000000000000004,0.72,0.6,0.84
18587,23605689,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18588,24474228,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18589,288808364,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18590,413046004,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18591,83143590,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18592,24487935,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18593,30257094,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18594,31452055,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18595,169123662,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18596,12157787,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18597,37779121,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18598,32499561,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18599,25996946,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18600,38707079,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18601,31981511,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18602,4186639,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18603,26003147,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18604,217685315,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18605,4577095,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18606,114253706,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18607,30819334,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18608,217963991,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18609,31825218,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18610,37215451,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18611,24671144,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18612,42825933,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18613,211765232,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18614,712504927,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18615,24479565,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18616,250793978,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18617,39521966,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18618,24866049,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18619,25968802,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18620,219154112,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18621,195186201,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18622,23692459,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18623,38427854,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18624,30792311,0.054000000000000006,2,6,3.0,0.14400000000000002,0.32400000000000007,0.744,0.624,0.864
18625,325038658,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18626,254807192,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18627,124391189,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18628,511863672,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18629,324347205,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18630,153773324,0.024000000000000004,1,1,3.0,0.114,0.29400000000000004,0.714,0.594,0.8340000000000001
18631,561551137,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18632,546861693,0.09,3,5,3.0,0.18,0.36,0.78,0.6599999999999999,0.9
18633,218901947,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18634,218386509,0.09999999999999999,2,15,2.5,0.19,0.37,0.79,0.6699999999999999,0.9099999999999999
18635,24474979,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18636,336109473,0.027000000000000003,1,1,3.0,0.11699999999999999,0.29700000000000004,0.7170000000000001,0.597,0.837
18637,41140436,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18638,30819520,0.03,1,2,3.0,0.12,0.30000000000000004,0.72,0.6,0.84
18639,313162014,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18640,142425044,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18641,4215748,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18642,248687385,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18643,32645483,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18644,30809394,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18645,154405699,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18646,33805645,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18647,39229278,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18648,236869033,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18649,13232301,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18650,32002840,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18651,28997809,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18652,25397346,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18653,32233478,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18654,4248291,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18655,155492742,0.027000000000000003,1,3,3.0,0.11699999999999999,0.29700000000000004,0.7170000000000001,0.597,0.837
18656,44172238,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18657,25374639,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18658,153765601,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18659,459088445,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18660,31616394,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18661,38477883,0.024000000000000004,1,2,3.0,0.114,0.29400000000000004,0.714,0.594,0.8340000000000001
18662,37779119,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18663,24421608,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18664,32027667,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18665,41831574,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18666,39269327,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18667,4755297,0.16699999999999998,3,3,2.3333333333333335,0.257,0.43700000000000006,0.857,0.737,0.977
18668,189923638,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18669,38659570,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18670,25511685,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18671,10115812,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18672,488545804,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18673,4380850,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18674,195010772,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18675,596994012,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18676,313162019,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18677,39521634,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18678,154735915,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18679,24479864,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18680,320716615,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18681,30820073,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18682,762755977,0.024000000000000004,1,1,3.0,0.114,0.29400000000000004,0.714,0.594,0.8340000000000001
18683,24479668,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18684,217867105,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18685,26501788,0.06999999999999999,1,1,2.0,0.16,0.33999999999999997,0.76,0.6399999999999999,0.88
18686,24488098,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18687,561545682,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18688,479860930,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18689,613272031,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18690,439023285,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18691,38860580,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18692,635807262,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18693,218389036,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18694,155072252,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18695,31827826,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18696,30633578,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18697,154803417,0.063,1,1,2.0,0.153,0.3330000000000001,0.7529999999999999,0.633,0.873
18698,30767690,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18699,4302541,0.03,1,1,3.0,0.12,0.30000000000000004,0.72,0.6,0.84
18700,622827860,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18701,241916633,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18702,311222570,0.024000000000000004,1,1,3.0,0.114,0.29400000000000004,0.714,0.594,0.8340000000000001
18703,59081443,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18704,4042141,0.06,2,2,3.0,0.15,0.33000000000000007,0.75,0.63,0.87
18705,733575844,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18706,156169531,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18707,114249997,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18708,38869963,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18709,22796514,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18710,154986269,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18711,35564601,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18712,622467002,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18713,153692026,0.027000000000000003,1,2,3.0,0.11699999999999999,0.29700000000000004,0.7170000000000001,0.597,0.837
18714,166717668,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18715,198932250,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18716,138378586,0.054000000000000006,2,3,3.0,0.14400000000000002,0.32400000000000007,0.744,0.624,0.864
18717,250202326,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18718,194693347,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18719,155682798,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18720,31616107,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18721,33289840,0.063,1,1,2.0,0.153,0.3330000000000001,0.7529999999999999,0.633,0.873
18722,728819141,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18723,205713339,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18724,23348075,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18725,39469417,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18726,32548784,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18727,31541965,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18728,37728712,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18729,24496575,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18730,41136740,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18731,30809393,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18732,154615628,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18733,32244446,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18734,39230263,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18735,26150145,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18736,4232552,0.168,5,7,2.8,0.258,0.43800000000000006,0.8579999999999999,0.738,0.978
18737,153805681,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18738,40163392,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18739,30992288,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18740,26154522,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18741,215084316,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18742,189598442,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18743,332481095,0.292,8,12,2.75,0.382,0.562,0.982,0.8619999999999999,1.1019999999999999
18744,23085583,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18745,251432565,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18746,271927731,0.6470000000000001,17,18,2.7058823529411766,0.7370000000000002,0.9170000000000001,1.337,1.217,1.457
18747,39233626,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18748,138432922,0.08700000000000001,2,4,2.5,0.17700000000000002,0.357,0.7769999999999999,0.657,0.897
18749,106475992,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18750,39229364,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18751,31470445,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18752,32863146,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18753,154155180,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18754,24475113,0.10400000000000002,3,4,2.6666666666666665,0.194,0.374,0.794,0.6739999999999999,0.914
18755,11814506,0.063,1,1,2.0,0.153,0.3330000000000001,0.7529999999999999,0.633,0.873
18756,81526523,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18757,4472911,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18758,189418213,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18759,744929628,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18760,153884005,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18761,129483556,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18762,688462907,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18763,39227830,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18764,195008335,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18765,376074651,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18766,189405444,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18767,5014662,0.024000000000000004,1,1,3.0,0.114,0.29400000000000004,0.714,0.594,0.8340000000000001
18768,39230289,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18769,155307930,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18770,39227961,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18771,24492913,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18772,22796456,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18773,23605040,0.054000000000000006,2,2,3.0,0.14400000000000002,0.32400000000000007,0.744,0.624,0.864
18774,154172885,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18775,155308002,0.051000000000000004,2,3,3.0,0.14100000000000001,0.32100000000000006,0.7409999999999999,0.621,0.861
18776,32256325,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18777,40525970,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18778,38427324,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18779,35564615,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18780,11808871,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18781,732795926,0.11200000000000002,2,3,2.0,0.202,0.382,0.802,0.6819999999999999,0.922
18782,36004335,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18783,30914187,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18784,4330654,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18785,31436133,0.03,1,1,3.0,0.12,0.30000000000000004,0.72,0.6,0.84
18786,13868071,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18787,490932738,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18788,479672699,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18789,38859507,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18790,27014407,0.051000000000000004,2,3,3.0,0.14100000000000001,0.32100000000000006,0.7409999999999999,0.621,0.861
18791,160073455,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18792,23605020,0.06999999999999999,1,1,2.0,0.16,0.33999999999999997,0.76,0.6399999999999999,0.88
18793,106475364,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18794,39521758,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18795,550857375,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18796,24656857,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18797,24656701,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18798,153753610,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18799,24514377,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18800,155778038,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18801,154155217,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18802,38613240,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18803,194168507,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18804,40809546,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18805,33424198,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18806,554076273,0.084,3,6,3.0,0.17400000000000002,0.354,0.774,0.6539999999999999,0.894
18807,692959452,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18808,4357312,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18809,84827576,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18810,502421434,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18811,24479293,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18812,31571088,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18813,25375436,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18814,34094037,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18815,25998006,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18816,153988883,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18817,486389668,0.024000000000000004,1,4,3.0,0.114,0.29400000000000004,0.714,0.594,0.8340000000000001
18818,154470892,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18819,4251668,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18820,479860950,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18821,10476765,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18822,709496541,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18823,12707751,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18824,39521723,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18825,24611008,0.03,1,1,3.0,0.12,0.30000000000000004,0.72,0.6,0.84
18826,185143228,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18827,31828621,0.03,1,1,3.0,0.12,0.30000000000000004,0.72,0.6,0.84
18828,546631489,0.24000000000000002,9,14,3.0,0.33000000000000007,0.51,0.9299999999999999,0.81,1.05
18829,12211447,0.027000000000000003,1,1,3.0,0.11699999999999999,0.29700000000000004,0.7170000000000001,0.597,0.837
18830,60266758,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18831,43176085,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18832,27269099,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18833,10581055,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18834,4019829,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18835,26000535,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18836,154470880,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18837,4361191,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18838,254429477,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18839,97217338,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18840,185138802,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18841,585886849,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18842,12160737,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18843,56061153,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18844,36131968,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18845,155120882,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18846,39522569,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18847,211155576,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18848,30799551,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18849,60202608,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18850,26798077,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18851,27838869,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18852,391739373,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18853,31481748,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18854,154236575,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18855,194690932,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18856,4043529,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18857,24420999,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18858,25886640,0.027000000000000003,1,1,3.0,0.11699999999999999,0.29700000000000004,0.7170000000000001,0.597,0.837
18859,154105499,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18860,142674159,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18861,4330685,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18862,195767478,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18863,48904016,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18864,243935257,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18865,22924977,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18866,253641618,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18867,141746038,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18868,24868336,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18869,22972202,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18870,28810042,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18871,32500586,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18872,4002298,0.027000000000000003,1,1,3.0,0.11699999999999999,0.29700000000000004,0.7170000000000001,0.597,0.837
18873,35577707,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18874,35564852,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18875,15215655,0.07500000000000001,3,4,3.0,0.165,0.3450000000000001,0.7649999999999999,0.645,0.885
18876,493039990,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18877,342955334,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18878,8048057,0.027000000000000003,1,1,3.0,0.11699999999999999,0.29700000000000004,0.7170000000000001,0.597,0.837
18879,31469214,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18880,250851001,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18881,4567798,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18882,4330644,0.027000000000000003,1,1,3.0,0.11699999999999999,0.29700000000000004,0.7170000000000001,0.597,0.837
18883,211359922,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18884,154228975,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18885,408592772,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18886,32233466,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18887,639245143,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18888,37558123,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18889,24854875,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18890,479860940,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18891,218928256,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18892,8027300,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18893,217482322,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18894,37393789,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18895,40869543,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18896,24420506,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18897,473149995,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18898,32061006,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18899,31565049,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18900,154155220,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
18901,31616479,0.063,1,1,2.0,0.153,0.3330000000000001,0.7529999999999999,0.633,0.873
